"","dis_prep","dis_soc","dis_exp","dis_perception","dis_stepshelp","dis_confidence","dis_awareness_effect","dis_awareness_count","dis_prepactions_count","disability","care","numchild","numadult","homeownership","income_agg","rurality","age"
"4056",4,5,3,4,4,6,3,2,1,1,1,1,3,1,3,0,4
"4057",4,5,2,3,4,5,3,2,3,0,0,0,2,1,2,1,6
"4058",2,2,2,3,4,5,3,3,1,0,0,0,1,0,1,0,4
"4059",5,6,3,3,6,5,3,4,7,1,0,0,5,1,2,0,6
"4060",2,4,2,3,5,5,2,4,1,0,0,0,2,1,3,0,5
"4061",3,3,3,3,5,4,2,11,1,0,0,0,1,1,1,0,3
"4062",5,5,2,3,6,6,3,1,8,0,0,1,1,0,1,0,3
"4063",4,5,3,4,6,6,3,7,5,0,0,1,2,1,1,0,4
"4064",2,4,3,3,4,5,0,1,1,0,0,0,1,0,1,0,5
"4065",5,6,3,1,5,5,3,4,4,0,0,0,1,0,1,0,2
"4066",5,4,1,3,5,4,3,5,6,0,1,0,2,1,2,1,5
"4067",4,3,3,4,6,6,3,12,3,0,0,1,2,1,1,0,2
"4068",5,5,3,4,5,5,3,4,2,0,0,1,2,0,2,0,5
"4069",4,2,2,2,4,4,2,2,2,0,0,0,1,1,1,0,5
"4070",4,4,3,1,4,3,3,2,2,1,1,0,2,1,1,0,7
"4071",5,4,2,3,6,5,3,3,3,0,0,0,2,1,3,0,6
"4072",6,6,2,3,6,6,3,10,11,1,0,1,2,0,2,0,2
"4073",2,2,1,1,1,1,0,1,1,0,0,0,2,1,1,0,4
"4074",6,6,3,3,6,5,3,7,3,1,0,0,1,1,2,0,6
"4075",4,4,3,3,4,6,3,1,3,1,0,1,1,1,3,0,3
"4076",6,6,3,4,6,6,3,11,7,0,0,1,2,1,1,0,3
"4077",4,5,3,4,5,5,3,5,4,0,0,2,4,1,2,1,4
"4078",4,3,3,4,4,5,3,12,1,1,0,0,2,1,1,0,5
"4079",2,4,3,4,6,6,0,1,5,0,0,0,1,0,2,0,5
"4080",5,4,2,3,4,4,3,4,1,0,0,1,1,0,1,0,2
"4081",2,2,2,3,4,6,2,3,1,0,0,2,2,1,3,1,3
"4082",4,5,3,3,4,5,3,5,6,1,1,1,5,1,2,0,1
"4083",4,3,3,4,5,2,2,6,3,0,0,0,3,0,1,0,5
"4084",2,5,3,2,1,5,3,1,1,0,0,1,2,1,1,1,4
"4085",2,2,2,3,3,3,2,1,1,0,0,0,3,1,2,0,7
"4086",2,3,2,2,3,3,3,2,1,0,0,0,1,1,2,0,2
"4087",2,2,2,1,4,4,2,3,1,0,0,0,6,1,3,0,6
"4088",4,2,3,2,4,4,3,3,4,0,0,0,2,1,1,0,7
"4089",5,5,3,4,6,5,3,6,3,1,1,1,3,0,1,0,3
"4090",5,4,3,3,5,4,3,4,3,0,0,2,2,1,3,0,4
"4091",3,3,2,2,3,4,0,1,1,0,0,0,2,1,2,0,4
"4092",3,2,3,3,4,4,1,4,6,0,0,0,3,0,2,0,4
"4093",5,6,3,3,5,5,3,6,3,0,0,0,2,1,2,0,6
"4094",3,5,3,4,6,5,3,3,2,0,0,0,2,1,1,0,5
"4095",3,4,3,4,4,4,3,3,2,1,0,0,1,1,1,0,2
"4096",4,6,3,2,4,5,3,3,4,0,0,0,1,1,2,0,5
"4097",3,4,2,4,4,5,3,8,2,1,0,0,2,0,1,0,6
"4098",2,4,2,3,5,5,2,5,1,0,0,0,1,1,1,0,2
"4099",5,6,3,3,5,5,3,6,3,1,0,0,1,1,1,1,6
"4100",4,6,2,4,6,6,3,5,7,0,0,3,5,1,3,0,3
"4101",2,4,2,3,5,5,3,7,1,0,0,1,3,0,1,0,3
"4102",2,2,3,4,6,6,0,1,6,1,0,0,2,0,1,1,4
"4103",2,3,3,2,4,6,2,6,1,0,0,0,1,1,2,0,3
"4104",4,4,2,3,5,4,0,1,1,0,0,0,2,1,2,1,7
"4105",2,6,3,3,6,6,3,1,1,0,0,0,3,0,1,0,2
"4106",5,5,3,3,5,5,3,12,8,0,0,0,1,0,1,0,1
"4107",3,6,2,2,5,6,3,6,6,0,0,0,3,1,1,0,2
"4108",5,6,2,1,5,4,0,1,2,0,0,0,1,1,1,1,6
"4109",4,3,3,3,5,5,3,3,3,0,0,1,2,0,1,0,2
"4110",5,6,3,4,6,5,3,6,6,0,0,4,1,1,2,0,3
"4111",5,6,3,3,6,5,3,2,1,0,0,0,2,1,2,0,5
"4112",5,6,3,3,5,6,3,4,1,1,1,0,2,1,2,0,4
"4113",6,6,2,4,5,6,3,9,10,0,0,0,2,1,3,0,6
"4114",5,6,2,2,5,6,3,7,7,0,0,0,1,1,2,0,2
"4115",2,2,2,1,4,3,2,4,1,0,0,0,1,1,1,0,5
"4116",4,5,2,2,5,5,3,5,3,0,0,0,2,0,1,0,2
"4117",2,1,1,1,1,1,0,1,1,0,0,1,2,0,1,1,2
"4118",4,4,2,2,6,4,2,4,4,1,1,0,5,0,1,0,3
"4119",4,3,3,4,4,3,0,1,1,0,1,0,2,1,1,0,6
"4120",2,1,3,4,2,5,0,1,1,0,0,0,1,1,2,0,2
"4121",3,1,3,2,5,3,0,1,1,0,0,0,2,1,1,0,6
"4122",3,1,3,2,4,6,0,1,1,0,0,0,2,1,1,0,6
"4123",4,3,2,3,5,3,3,4,1,0,0,0,2,0,1,0,2
"4124",6,6,3,4,6,6,3,6,12,1,1,1,1,1,1,0,4
"4125",5,5,3,4,6,5,3,4,3,1,0,0,2,1,2,0,8
"4126",3,2,3,3,3,5,2,5,1,0,0,0,3,1,2,0,5
"4127",5,6,1,1,1,4,3,6,4,0,0,0,2,1,2,0,6
"4128",2,3,2,2,6,4,2,4,1,0,0,0,3,1,3,0,3
"4129",2,1,1,1,1,1,0,1,1,0,0,0,2,1,2,0,3
"4130",3,2,2,3,4,4,3,8,9,0,0,0,1,1,2,0,2
"4131",3,4,2,4,6,6,3,1,4,0,0,0,3,0,3,0,5
"4132",6,1,3,1,6,6,0,1,1,0,0,3,2,1,3,0,4
"4133",2,3,2,2,4,5,3,3,1,1,1,0,2,1,1,0,7
"4134",5,4,2,1,4,3,0,1,1,0,0,0,2,1,1,0,6
"4135",4,2,2,3,4,3,1,1,1,1,0,2,2,1,1,0,5
"4136",3,3,1,3,5,3,1,1,1,0,0,1,2,0,1,0,3
"4137",5,6,2,3,6,6,3,6,5,0,0,0,2,1,2,0,5
"4138",5,5,3,4,6,5,3,5,8,0,0,1,2,1,2,0,3
"4139",4,5,3,3,4,4,3,4,3,1,0,0,2,1,1,0,2
"4140",5,5,2,1,6,5,0,1,1,1,0,0,2,1,1,0,6
"4141",4,6,2,2,6,6,3,8,8,0,0,0,1,0,1,0,3
"4142",3,1,1,3,4,3,3,2,1,0,0,0,1,1,1,0,7
"4143",6,6,3,3,5,6,3,11,10,0,0,0,2,1,1,0,4
"4144",4,3,2,3,5,5,2,7,5,0,0,3,2,1,3,0,3
"4145",4,3,3,4,6,5,3,8,4,0,0,0,1,0,1,0,2
"4146",4,4,3,3,6,6,3,8,6,0,0,0,3,1,2,0,6
"4147",5,5,2,3,5,5,3,5,7,0,0,0,2,0,2,0,2
"4148",6,6,3,4,6,6,3,9,11,0,0,2,4,1,3,0,3
"4149",4,5,2,3,4,5,3,3,4,0,0,1,3,1,3,0,3
"4150",4,3,3,3,5,5,3,3,2,0,0,0,1,0,2,0,3
"4151",4,5,3,3,5,5,3,7,6,0,0,1,3,0,1,0,3
"4152",3,4,2,2,5,5,3,2,3,0,0,3,2,1,3,0,4
"4153",4,6,3,4,6,6,3,5,5,0,1,2,2,1,3,0,4
"4154",2,2,2,2,1,4,0,1,1,0,0,1,2,1,3,1,2
"4155",4,6,3,4,6,6,3,9,5,0,0,1,2,1,3,0,3
"4156",5,4,2,4,6,6,3,5,4,1,0,0,1,1,1,0,6
"4157",5,6,3,4,6,6,3,3,2,1,1,1,1,1,3,0,3
"4158",5,5,3,3,5,6,3,7,7,0,0,1,2,1,2,0,4
"4159",5,5,3,3,6,6,3,5,6,0,0,0,2,1,1,0,2
"4160",4,4,2,3,5,5,3,4,2,0,0,2,2,1,1,0,2
"4161",4,2,3,4,6,6,3,1,1,0,0,0,3,1,2,0,2
"4162",4,6,2,3,4,4,3,4,3,0,0,0,1,1,1,0,6
"4163",6,6,2,3,5,6,3,6,6,0,0,0,1,0,2,0,2
"4164",2,4,2,4,5,5,3,7,6,1,0,0,2,1,1,0,7
"4165",3,3,2,3,4,5,3,6,7,0,0,0,1,1,2,0,8
"4166",2,3,2,1,3,3,3,4,1,0,0,0,2,1,3,0,6
"4167",2,2,2,3,5,4,0,1,1,0,0,1,2,1,3,0,6
"4168",2,2,2,2,4,4,0,1,1,1,1,0,2,1,1,1,5
"4169",4,3,2,3,5,3,2,6,2,0,1,0,2,1,1,1,7
"4170",6,6,2,1,5,6,0,1,6,0,0,0,1,1,1,0,6
"4171",3,1,3,2,5,4,3,5,2,1,1,0,2,1,2,0,7
"4172",5,6,2,2,5,5,3,5,4,0,1,2,6,1,3,0,6
"4173",5,4,2,4,4,5,2,6,1,0,1,0,2,1,1,0,7
"4174",4,4,2,2,5,5,3,4,2,1,1,0,2,1,1,0,6
"4175",2,3,2,2,4,5,2,9,2,0,0,0,3,1,1,0,6
"4176",5,5,2,4,5,5,3,5,4,0,0,0,2,1,2,0,2
"4177",6,6,3,3,5,4,2,2,2,0,0,0,2,1,1,1,5
"4178",4,3,3,3,6,5,2,6,1,0,0,1,2,1,1,0,3
"4179",4,4,3,4,5,5,2,7,5,0,0,2,4,0,1,0,2
"4180",5,5,3,3,5,5,3,8,5,0,1,0,2,0,1,0,2
"4181",5,4,3,3,5,4,3,3,4,0,0,0,2,1,1,1,5
"4182",3,5,2,2,4,4,3,1,2,1,1,1,2,1,2,0,7
"4183",4,6,2,3,6,6,3,7,5,1,0,0,2,1,1,0,5
"4184",5,4,2,4,4,4,2,6,2,0,0,2,3,1,2,0,4
"4185",5,5,3,3,4,5,3,4,4,0,0,0,2,1,2,0,6
"4186",3,3,3,4,6,6,3,5,6,0,0,2,2,1,1,0,3
"4187",5,6,3,4,6,6,3,12,12,0,0,1,2,1,2,1,6
"4188",4,3,3,2,5,4,3,12,2,0,1,1,2,1,3,0,3
"4189",2,3,2,2,4,5,0,1,1,0,0,0,2,1,1,0,4
"4190",4,6,3,3,4,6,0,1,3,1,0,0,2,1,1,0,8
"4191",2,3,2,2,4,3,2,4,1,0,0,0,2,1,1,0,6
"4192",2,3,2,4,3,3,2,1,2,0,0,0,1,0,1,0,6
"4193",4,6,3,4,6,6,3,3,2,0,0,1,3,0,1,0,2
"4194",5,6,2,2,5,5,3,4,6,1,0,0,2,1,1,0,7
"4195",5,5,3,4,6,6,3,8,7,1,1,0,1,0,1,0,5
"4196",5,3,2,4,6,6,3,4,2,0,0,0,2,1,1,1,6
"4197",3,3,2,2,5,5,1,2,1,0,1,1,4,0,1,0,2
"4198",2,3,2,3,6,3,2,2,2,1,0,0,1,1,1,0,6
"4199",4,4,3,3,6,5,3,8,10,0,1,2,3,0,3,0,4
"4200",1,3,3,3,6,4,2,4,1,0,1,0,2,0,1,0,2
"4201",4,3,3,4,5,4,3,3,1,0,1,0,3,1,2,1,5
"4202",5,6,2,3,5,5,3,5,2,0,0,0,2,1,2,1,6
"4203",4,4,3,3,5,5,3,1,3,1,0,1,1,0,1,0,5
"4204",6,6,2,3,4,6,3,2,4,1,0,0,2,1,2,1,6
"4205",4,2,2,3,6,6,3,1,1,1,1,1,3,0,1,0,1
"4206",4,6,3,2,6,6,3,12,12,0,0,0,2,0,1,0,5
"4207",6,6,2,1,4,4,3,1,1,0,0,0,2,1,1,0,5
"4208",2,2,3,4,6,6,3,1,1,1,1,0,3,0,1,0,2
"4209",2,2,2,2,1,1,0,1,1,0,0,4,5,0,1,0,1
"4210",6,6,2,3,6,6,3,4,4,1,1,0,2,1,2,0,5
"4211",5,3,3,3,4,4,3,3,2,0,0,0,1,1,1,1,5
"4212",1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,2
"4213",6,5,3,4,6,6,3,1,2,0,1,1,2,1,3,0,2
"4214",3,5,3,3,4,4,2,7,1,0,0,0,1,0,2,0,3
"4215",4,4,3,3,5,5,3,6,4,0,0,1,2,1,2,0,2
"4216",5,5,2,2,5,5,3,7,7,0,0,0,2,1,1,0,7
"4217",4,6,3,4,6,6,3,1,1,1,1,1,3,1,3,0,3
"4218",5,6,3,2,5,6,3,8,7,0,0,0,3,1,1,0,8
"4219",5,6,3,4,6,6,3,6,4,0,0,0,3,0,1,0,2
"4220",4,3,3,3,5,5,3,6,4,0,0,2,2,1,2,0,4
"4221",3,3,1,1,5,5,1,1,1,0,0,0,2,1,2,1,6
"4222",4,5,2,3,6,5,3,9,7,0,0,3,2,1,3,0,3
"4223",3,3,2,3,5,6,2,1,3,0,0,1,2,1,3,0,3
"4224",5,6,3,3,4,5,3,7,7,0,0,3,2,0,3,0,4
"4225",2,3,3,4,6,6,3,1,2,1,0,0,1,0,3,0,5
"4226",2,2,2,1,4,4,2,3,3,0,0,0,1,1,2,0,3
"4227",4,4,3,3,5,4,0,1,1,0,0,0,2,1,3,0,7
"4228",4,3,3,4,4,5,3,3,3,0,0,0,1,1,2,0,1
"4229",5,6,3,2,5,5,3,1,2,0,0,0,2,1,1,1,3
"4230",2,2,3,4,4,2,0,1,1,1,1,0,2,1,1,0,2
"4231",5,6,3,4,5,5,3,6,2,0,0,1,2,1,3,0,3
"4232",4,5,3,4,6,6,2,4,4,0,0,0,3,0,1,1,3
"4233",4,3,2,2,5,4,2,4,1,0,0,0,2,1,3,0,6
"4234",2,4,3,3,3,4,3,1,1,1,1,0,1,1,1,0,5
"4235",6,5,3,4,5,3,3,5,7,0,0,0,2,0,1,0,2
"4236",3,1,3,2,4,5,1,2,1,0,0,0,2,0,1,0,2
"4237",4,4,2,4,5,5,3,2,2,0,0,0,2,1,1,0,8
"4238",5,6,3,4,6,6,3,6,4,1,0,2,3,1,1,0,3
"4239",4,5,3,3,5,3,3,4,2,1,0,0,2,1,2,0,6
"4240",5,6,3,3,6,6,3,6,6,0,0,2,2,1,3,0,3
"4241",4,6,2,2,4,4,3,5,4,1,0,0,2,1,2,0,7
"4242",4,4,3,3,6,5,3,5,5,0,0,1,1,1,2,0,4
"4243",4,6,2,2,5,6,3,5,3,0,0,0,1,1,1,0,6
"4244",2,6,3,4,6,6,3,6,6,0,1,2,2,1,3,0,3
"4245",4,2,3,4,6,5,3,2,2,1,1,0,4,1,3,0,3
"4246",4,4,2,1,6,6,0,1,1,1,0,2,2,1,2,0,4
"4247",3,3,3,2,4,4,2,3,1,0,0,0,2,0,1,0,3
"4248",4,4,2,3,4,4,2,3,1,1,0,0,1,0,1,0,4
"4249",5,6,3,3,5,4,3,4,4,1,0,0,1,0,1,0,5
"4250",4,5,3,3,4,4,3,1,1,0,0,0,1,1,1,0,4
"4251",5,6,3,3,5,5,3,6,8,0,0,0,1,1,2,0,2
"4252",4,5,3,4,6,6,3,11,12,0,0,2,4,1,3,0,3
"4253",3,4,2,3,5,5,1,3,3,0,0,0,1,1,1,0,4
"4254",4,6,3,4,6,6,3,7,9,0,1,2,2,1,3,0,3
"4255",3,3,2,1,4,6,2,4,1,0,0,4,2,1,3,0,3
"4256",4,5,2,3,5,5,3,6,5,0,0,0,2,1,2,0,6
"4257",5,6,3,3,6,6,3,11,7,0,0,3,1,1,2,0,4
"4258",2,3,3,3,5,4,0,1,1,0,0,0,3,0,1,0,2
"4259",5,5,2,4,6,5,3,9,6,0,0,0,1,1,2,0,7
"4260",3,3,2,2,5,4,3,3,5,1,0,0,2,0,2,0,2
"4261",3,3,2,3,4,4,3,4,4,0,0,1,1,0,1,0,4
"4262",4,5,2,3,4,4,3,2,3,0,0,2,3,0,2,0,3
"4263",5,5,2,3,5,4,3,5,4,0,0,1,2,1,2,0,3
"4264",4,4,3,4,5,5,3,9,1,1,0,0,3,0,1,0,2
"4265",3,1,3,3,3,2,0,1,1,0,0,0,1,1,2,0,7
"4266",4,4,3,2,4,4,3,8,5,0,0,1,3,0,1,0,1
"4267",4,3,2,2,4,5,0,1,1,0,0,0,2,0,2,0,4
"4268",3,4,2,3,4,4,3,5,5,0,0,2,2,1,1,1,3
"4269",5,6,3,3,4,4,3,5,4,1,0,2,1,0,1,0,5
"4270",5,5,3,3,6,6,3,6,3,0,0,0,1,1,1,0,3
"4271",4,4,2,4,5,5,2,7,3,0,0,0,2,0,1,0,3
"4272",2,3,2,3,5,5,2,12,2,0,0,0,2,1,1,0,8
"4273",4,5,3,3,5,4,3,8,4,1,1,0,2,1,2,0,7
"4274",4,5,2,3,6,6,3,8,11,0,0,1,2,0,2,0,3
"4275",3,3,3,2,4,4,2,1,1,0,0,0,2,1,1,1,6
"4276",6,6,3,2,6,6,3,6,4,0,0,1,2,1,1,0,5
"4277",4,5,3,3,6,4,3,7,7,0,0,1,2,1,2,0,4
"4278",2,3,3,3,3,4,3,10,6,0,0,0,2,1,2,0,6
"4279",5,6,3,3,4,5,0,1,1,0,0,0,1,1,2,0,6
"4280",6,5,3,3,4,3,3,7,4,0,0,2,1,1,1,0,4
"4281",4,4,3,3,6,4,3,6,8,0,0,0,4,1,1,1,2
"4282",5,4,2,3,5,4,3,2,3,0,0,2,4,1,2,0,3
"4283",3,3,3,2,4,4,3,7,6,1,0,0,1,1,2,0,7
"4284",5,5,3,3,6,6,3,6,7,1,0,1,2,0,1,0,3
"4285",4,5,2,1,5,1,3,4,2,0,0,0,2,1,1,0,8
"4286",3,3,3,3,4,4,2,2,2,1,0,0,3,1,3,0,7
"4287",4,5,3,3,6,6,3,10,6,1,0,1,3,1,3,0,5
"4288",4,1,2,1,6,6,3,6,6,0,0,0,2,0,2,0,3
"4289",4,6,3,3,4,4,3,5,3,0,0,0,2,1,2,0,8
"4290",4,6,3,3,5,4,3,5,2,0,0,0,2,1,3,0,5
"4291",4,4,2,4,6,6,2,8,1,1,0,1,1,1,1,1,5
"4292",5,6,3,3,3,6,3,3,3,0,0,0,3,1,3,0,5
"4293",3,4,2,3,5,4,3,5,7,0,0,0,2,1,2,0,6
"4294",4,6,3,3,4,5,3,4,2,0,0,2,2,1,2,0,2
"4295",4,3,3,3,5,5,2,1,2,0,0,0,2,1,2,0,2
"4296",2,2,2,2,3,5,0,1,1,1,0,0,2,0,1,0,5
"4297",4,4,2,3,6,3,2,3,1,0,0,0,2,1,2,0,6
"4298",4,2,3,3,4,4,3,3,3,1,0,0,2,1,2,0,5
"4299",3,3,3,2,4,3,0,1,1,0,0,0,1,0,1,0,5
"4300",4,5,2,3,4,4,3,2,4,0,0,1,3,1,2,0,3
"4301",5,6,3,3,5,5,3,6,6,0,0,0,2,0,2,0,3
"4302",3,3,2,2,4,4,2,5,2,0,0,0,2,1,3,1,6
"4303",5,6,3,4,4,5,3,1,2,0,0,2,4,1,2,1,3
"4304",4,3,3,3,4,4,2,2,3,0,0,0,2,1,2,0,5
"4305",4,3,3,3,5,3,2,3,2,0,0,0,1,0,1,0,2
"4306",4,5,2,4,5,3,3,5,5,0,0,0,2,1,3,0,3
"4307",5,4,1,3,1,1,3,7,1,0,0,0,1,0,1,0,2
"4308",5,1,3,2,6,4,1,8,2,0,0,0,1,1,1,0,7
"4309",4,5,2,2,4,3,3,1,1,0,0,2,3,1,3,0,2
"4310",2,4,3,4,5,5,3,8,4,0,1,0,2,0,2,0,2
"4311",5,6,3,3,4,4,3,4,4,0,0,0,2,1,3,0,5
"4312",4,6,2,3,5,5,3,10,7,0,0,0,2,1,1,0,7
"4313",6,4,2,3,6,6,2,7,1,1,0,0,3,0,2,0,5
"4314",3,4,2,4,5,5,2,3,2,0,0,0,2,1,3,0,6
"4315",4,3,3,3,4,3,2,7,3,1,0,0,3,1,3,0,6
"4316",4,1,2,3,5,3,0,1,1,0,0,0,3,1,1,1,5
"4317",1,2,2,3,4,4,1,1,2,1,0,0,2,0,1,0,5
"4318",4,3,2,3,4,5,2,3,2,0,0,0,2,1,2,0,7
"4319",3,2,3,3,6,5,0,1,1,0,0,1,2,0,1,0,2
"4320",4,3,2,2,4,5,2,4,3,0,0,0,3,1,1,0,5
"4321",3,5,2,2,4,2,2,12,2,1,1,3,5,1,3,1,8
"4322",3,6,3,4,6,6,3,5,3,0,0,1,1,1,3,0,2
"4323",5,6,3,3,5,6,3,4,8,0,1,0,2,1,2,0,5
"4324",5,6,3,4,6,6,3,8,8,0,0,1,2,1,1,0,2
"4325",3,2,2,3,3,3,0,1,1,1,0,1,7,0,1,0,6
"4326",4,6,3,4,5,6,2,2,4,0,0,1,2,0,1,0,3
"4327",4,5,2,2,4,4,2,2,2,1,1,0,4,0,1,0,3
"4328",2,3,3,3,5,6,3,1,1,1,0,0,2,0,1,0,2
"4329",5,6,3,3,5,5,3,8,8,0,0,0,2,1,1,1,5
"4330",2,1,2,3,6,6,0,1,1,0,0,0,5,1,1,0,6
"4331",5,6,3,4,5,6,3,11,5,0,0,0,1,1,3,0,4
"4332",5,5,2,3,6,6,3,2,2,0,0,0,2,1,2,0,5
"4333",4,5,3,2,5,5,3,7,7,0,0,0,4,0,1,0,2
"4334",2,3,2,3,5,4,2,2,1,0,0,2,2,1,2,0,2
"4335",5,6,3,3,4,5,3,1,1,0,0,0,4,1,3,0,5
"4336",4,4,3,3,6,4,2,8,5,0,0,2,4,0,2,0,2
"4337",2,3,2,3,5,5,3,2,3,0,0,1,2,1,1,0,3
"4338",5,6,2,4,6,6,3,12,9,0,0,0,1,1,3,0,2
"4339",2,3,3,4,5,5,3,2,1,1,1,1,1,0,1,0,2
"4340",2,4,2,3,4,3,3,4,4,0,0,1,2,0,2,0,5
"4341",6,6,3,3,5,6,3,3,3,0,1,0,2,1,2,0,5
"4342",2,2,2,3,4,3,0,1,1,1,0,0,2,1,3,0,7
"4343",4,2,2,2,6,6,3,5,3,0,0,0,3,0,1,0,2
"4344",3,3,2,2,5,5,2,4,1,0,0,0,1,1,3,0,2
"4345",2,2,1,2,2,3,1,1,1,0,0,0,2,0,1,0,2
"4346",4,1,3,4,6,6,2,1,1,1,1,0,5,0,1,0,3
"4347",5,6,2,4,5,4,3,6,4,0,0,0,3,0,2,0,5
"4348",5,6,2,3,6,5,3,4,5,0,1,1,1,1,3,0,2
"4349",5,6,3,3,6,6,3,11,8,0,0,3,3,1,3,0,3
"4350",6,4,3,4,1,5,3,3,2,0,1,3,6,1,1,0,6
"4351",2,2,3,2,4,5,2,3,3,0,0,1,2,0,3,0,2
"4352",4,2,3,4,5,4,3,1,2,0,1,1,2,0,3,0,2
"4353",3,3,3,1,5,4,2,4,1,0,0,0,2,0,1,0,1
"4354",2,2,2,1,2,1,0,1,1,0,0,1,2,0,1,0,2
"4355",5,5,3,3,5,5,3,7,3,0,0,0,1,1,1,0,3
"4356",6,6,3,3,6,6,3,8,8,0,0,0,1,1,1,0,6
"4357",6,6,3,3,6,6,3,4,2,0,0,1,2,1,3,0,3
"4358",6,6,2,3,6,5,3,7,5,0,0,2,2,1,2,0,3
"4359",4,4,2,2,6,5,2,8,4,0,1,1,2,0,2,0,3
"4360",3,2,2,2,5,5,2,6,1,0,0,0,1,0,1,0,4
"4361",4,6,3,4,5,5,3,5,4,0,0,2,2,1,2,0,3
"4362",2,3,2,3,6,4,2,2,1,0,0,0,1,1,3,0,4
"4363",6,6,3,3,3,6,3,8,9,0,1,0,3,0,2,0,6
"4364",5,6,2,4,6,5,3,4,3,0,0,0,1,1,1,0,3
"4365",2,5,2,2,5,5,2,4,5,0,0,0,2,1,2,0,6
"4366",2,2,2,3,2,3,0,1,1,1,1,0,4,0,1,1,5
"4367",5,5,3,3,4,5,3,4,3,0,1,1,2,1,3,0,2
"4368",6,6,3,3,6,6,3,7,7,0,0,3,2,1,3,0,3
"4369",4,4,2,4,5,6,3,8,6,1,1,0,4,1,1,0,7
"4370",3,3,2,1,4,3,2,5,4,0,0,0,1,0,1,0,6
"4371",5,4,3,3,5,5,3,3,3,0,0,1,3,1,2,0,3
"4372",4,6,3,4,6,6,3,3,3,0,0,2,4,1,3,0,3
"4373",5,6,2,3,5,5,3,6,6,0,0,3,2,1,2,0,4
"4374",4,6,3,4,3,6,3,3,3,1,1,2,4,1,3,0,3
"4375",5,6,2,2,5,5,3,3,4,0,0,0,2,1,3,0,5
"4376",4,3,2,3,6,5,2,4,3,1,0,0,2,1,3,0,6
"4377",5,6,3,3,4,6,3,4,1,0,0,0,2,1,1,0,7
"4378",3,1,3,2,3,5,0,1,2,0,0,0,1,1,1,1,7
"4379",4,6,2,3,5,5,2,3,2,0,0,0,1,1,3,0,3
"4380",4,4,3,3,5,4,2,7,4,1,0,0,2,1,1,0,2
"4381",2,3,3,4,6,6,2,12,1,0,0,0,1,0,1,0,6
"4382",4,2,2,1,4,5,2,5,1,0,0,1,2,1,2,0,5
"4383",6,6,3,4,5,6,3,5,8,0,0,2,4,1,3,0,3
"4384",4,6,3,4,6,6,3,7,5,1,1,2,2,1,3,0,3
"4385",5,5,3,4,6,6,3,2,1,0,1,0,1,1,1,0,2
"4386",3,4,3,2,4,4,3,4,2,0,0,0,4,1,2,0,5
"4387",5,2,3,4,6,6,3,5,5,1,1,2,4,1,2,0,3
"4388",5,6,3,4,6,6,3,5,5,0,1,2,2,1,3,0,4
"4389",4,2,3,3,5,2,0,1,1,1,1,0,2,0,1,0,6
"4390",5,6,2,3,4,3,2,1,2,0,0,0,2,1,3,0,7
"4391",4,2,3,3,5,5,2,3,3,0,0,0,4,1,1,0,1
"4392",4,6,3,4,6,5,3,10,10,0,0,0,1,1,1,0,2
"4393",3,4,3,3,4,5,2,5,1,0,0,1,2,0,1,0,2
"4394",4,5,2,3,5,4,3,4,7,0,0,2,2,0,1,0,3
"4395",5,5,3,3,5,4,3,9,11,0,1,0,4,0,1,0,5
"4396",5,3,3,3,5,4,3,5,3,0,0,0,2,1,3,0,3
"4397",6,6,2,3,6,5,3,7,6,0,0,1,2,1,3,0,4
"4398",5,5,3,4,6,6,3,8,5,0,0,0,1,1,2,0,3
"4399",6,6,3,3,5,6,3,8,5,0,0,4,2,1,2,0,3
"4400",4,6,2,4,4,4,3,8,5,0,0,0,2,1,3,0,5
"4401",4,4,2,4,6,6,2,10,3,0,0,1,4,1,3,0,8
"4402",6,5,2,4,4,4,3,4,3,1,0,0,2,1,1,0,2
"4403",6,6,3,4,6,6,3,4,3,0,0,0,4,0,1,0,2
"4404",4,4,3,3,6,4,3,2,2,0,0,0,1,0,1,0,5
"4405",3,2,2,1,4,4,0,1,1,0,0,0,2,1,1,0,6
"4406",3,1,1,3,3,4,0,1,1,0,0,2,4,1,2,0,3
"4407",2,2,2,2,4,4,0,1,1,0,0,0,2,1,2,0,6
"4408",6,6,3,4,5,5,3,8,9,1,0,0,2,1,1,0,5
"4409",3,3,3,4,6,6,3,2,1,0,1,0,2,1,2,0,6
"4410",2,2,2,2,6,2,2,5,1,0,0,0,4,0,2,0,2
"4411",5,6,3,2,4,5,3,4,4,1,1,0,2,1,1,0,7
"4412",2,2,3,1,2,2,0,1,3,1,1,0,1,1,1,0,8
"4413",5,6,3,4,5,6,3,5,7,0,0,0,3,1,1,0,2
"4414",6,6,3,3,4,5,3,8,4,0,0,0,2,1,2,0,7
"4415",2,4,2,2,4,4,3,5,6,0,0,0,2,1,1,0,6
"4416",3,3,2,4,5,5,0,1,1,0,0,0,1,1,1,0,7
"4417",5,6,2,3,6,6,3,7,6,0,0,2,2,0,1,0,2
"4418",2,4,3,3,5,5,0,1,1,1,0,0,3,1,1,0,8
"4419",2,2,2,2,5,5,3,2,1,0,0,1,3,1,3,0,1
"4420",6,6,3,4,6,6,3,6,6,0,0,2,4,1,3,0,3
